,ast_flag,cb_flag,disc_locale,discoverymethod,dkin_flag,etv_flag,ima_flag,micro_flag,obm_flag,pl_controv_flag,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_name,pl_orbeccen,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_tranmid,ptv_flag,pul_flag,rowupdate,rv_flag,st_age,st_mass,st_rad,st_teff,sy_dist,sy_pnum,sy_snum,tran_flag
3217,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1212 b,,,,2.086,0.186,,0,0,2018-09-04,0,,,1.15,6122.0,1316.57,1,1,1
3218,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1213 b,,5.349791,,,,2454966.8836,0,0,2018-09-25,0,,1.14,1.42,6076.29,807.812,1,1,1
3219,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-382 b,,,,1.74,0.155,,0,0,2018-09-04,0,,,1.17,5720.0,935.446,2,1,1
3220,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1214 b,,18.8264395,,,,2455193.612979,0,0,2016-07-26,0,,0.83,0.82,5003.0,729.227,1,1,1
3221,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-206 b,,,,1.263,0.113,,0,0,2018-09-04,0,,,1.09,5691.0,594.447,3,1,1
3222,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-206 b,,7.78199072,,,,2454966.58958,0,0,2019-04-16,0,,0.99,1.17,5588.41,594.447,3,1,1
3223,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-206 b,,7.78199862,,,,2454966.58871,0,0,2018-09-25,0,,0.99,1.17,5588.41,594.447,3,1,1
3224,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-992 b,,20.1603454,,,,2454957.182743,0,0,2016-07-26,0,,0.77,0.76,4773.36,259.639,1,1,1
3225,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-992 b,,20.16040877,,,,2454977.3414,0,0,2019-04-16,0,,0.77,0.76,4773.36,259.639,1,1,1
3226,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1049 b,,3.2734813,,,,2454967.44524,0,0,2019-04-16,0,,0.58,0.59,3908.0,162.006,1,1,1
3227,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1049 b,0.0,3.27346074,0.0334,0.87,,2454967.44686,0,0,2015-08-25,0,,0.46,0.46,3809.0,162.006,1,1,1
3228,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-846 b,,19.80778729,,,,2454972.383679,0,0,2016-07-26,0,,0.96,0.86,5494.0,1127.12,1,1,1
3229,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-846 b,0.0,19.80792185,0.1406,2.3,,2454972.37785,0,0,2014-11-18,0,,0.94,0.85,5787.0,1127.12,1,1,1
3230,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-846 b,,19.80787763,,,,2454972.37983,0,0,2018-09-25,0,,0.96,0.86,5494.0,1127.12,1,1,1
3231,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-298 b,0.0,10.475426,0.082,2.24,,2454985.6425,0,0,2013-10-28,0,14.0,0.66,0.64,4655.0,518.204,3,1,1
3232,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-823 b,0.0,4.16811839,0.0507,2.28,,2454967.89621,0,0,2017-05-08,0,,1.0,1.31,5689.0,1389.27,1,1,1
3233,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-822 b,0.0,3.22296927,0.0412,1.52,,2455011.07208,0,0,2015-08-25,0,,0.9,0.96,5823.0,860.391,1,1,1
3234,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-819 b,0.0,33.1994,0.191,2.9,,2454986.6625,0,0,2013-10-28,0,2.3,0.84,0.75,5300.0,664.306,1,1,1
3235,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-818 b,0.0,10.03538581,0.0892,4.69,,2454970.47131,0,0,2014-11-21,0,,0.94,0.85,5835.0,925.037,1,1,1
3236,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-817 b,,,,8.976,0.801,,0,0,2018-09-04,0,,,1.1,5924.0,1484.46,1,1,1
3237,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-817 b,,3.99010825,,,,2455188.84021,0,0,2019-04-16,0,,0.99,1.18,5593.0,1484.46,1,1,1
3238,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-450 c,,15.41308581,,2.55,0.227,2454969.94232,0,0,2016-05-06,0,3.02,1.3,1.56,6263.0,455.982,3,1,1
3239,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1051 b,,25.96190067,,,,2454971.96908,0,0,2018-09-25,0,,1.33,1.44,6499.3,829.343,1,1,1
3240,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-333 b,,12.551158,0.087,1.32,0.118,2454970.26142,0,0,2014-05-14,0,,,0.53,4259.0,324.413,2,2,1
3241,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-159 c,0.0,43.58642609,0.195,2.64,,2455027.60522,0,0,2014-11-18,0,,0.52,0.5,3894.0,373.744,2,1,1
3242,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-202 c,,16.28247625,,,,2455013.79815,0,0,2018-09-25,0,,0.73,0.75,4603.51,285.111,2,1,1
3243,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-170 c,,16.66591162,,2.73,0.244,2455013.20158,0,0,2016-05-06,0,3.63,1.03,1.0,5600.0,738.657,2,1,1
3244,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-170 c,0.0,16.66591162,0.1312,2.72,,2455013.20158,0,0,2014-11-18,0,,1.08,0.99,5655.0,738.657,2,1,1
3245,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-170 c,0.0,16.6658994,0.1313,2.85,,2455013.20215,0,0,2017-05-08,0,,1.09,1.03,5674.0,738.657,2,1,1
3246,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-205 c,,20.306546,0.122,1.64,0.146,2455005.6562,0,0,2014-05-14,0,,,0.55,4321.0,159.72,2,1,1
3247,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-84 d,,4.22453631,,,,2454968.42908,0,0,2018-09-25,0,,,,,1023.9,5,1,1
3248,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-466 c,,3.7092141,,,,2454966.98318,0,0,2018-09-25,0,,,,,530.122,2,1,1
3249,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-399 c,,26.6757818,,,,2454982.99527,0,0,2018-09-25,0,,,,,740.537,3,1,1
3250,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1364 b,,13.32191461,,,,2454975.7235,0,0,2018-09-25,0,,,,,1056.9,1,1,1
3251,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1327 b,0.0,14.88801098,0.1186,1.9,,2454974.93758,0,0,2015-08-25,0,,1.0,1.12,6143.0,678.069,1,1,1
3252,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1327 b,,14.8877665,,,,2454974.95432,0,0,2018-09-25,0,,1.02,1.06,5718.08,678.069,1,1,1
3253,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1688 b,0.0,5.62006198,0.0577,1.45,,2454965.95381,0,0,2017-05-08,0,,0.81,0.75,4868.0,,1,1,1
3254,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-208 c,,7.46662197,,1.52,0.136,2454965.775,0,0,2016-05-06,0,4.37,1.16,1.4,5951.0,775.328,4,1,1
3255,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-208 c,,,,1.384,0.123,,0,0,2018-09-04,0,,,1.26,6054.0,775.328,4,1,1
3256,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-208 c,0.0,7.466408,0.074,1.23,,2454965.7876,0,0,2013-10-28,0,,0.96,0.97,5845.0,775.328,4,1,1
3257,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1329 b,,9.33655775,,,,2454973.673387,0,0,2016-07-26,0,,0.7,0.69,4469.0,588.037,1,1,1
3258,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1330 b,0.0,10.107674,0.088,1.9,,2454968.1091,0,0,2013-10-28,0,5.5,0.91,0.89,5643.0,1720.48,1,1,1
3259,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-843 b,0.0,2.05387982,0.0315,2.29,,2454966.73495,0,0,2015-08-25,0,,0.99,0.89,5868.0,1165.66,1,1,1
3260,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-842 b,,1.21957022,,,,2454966.45853,0,0,2019-04-16,0,,0.74,0.76,4668.0,532.726,1,1,1
3261,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-842 b,0.0,1.21956805,0.0204,1.51,,2454966.460233,0,0,2017-05-08,0,,0.78,0.7,4838.0,532.726,1,1,1
3262,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-841 b,,124.4198398,,5.23,0.467,2454983.59602,0,0,2016-05-06,0,4.47,0.85,0.81,5324.0,998.961,1,1,1
3263,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-841 b,0.0,124.41949,0.471,5.2,,2454983.596,0,0,2013-10-28,0,0.5,0.9,0.79,5503.0,998.961,1,1,1
3264,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-286 c,,3.468073,,,,2454969.00831,0,0,2018-09-25,0,,0.99,0.93,5600.0,1226.85,4,1,1
3265,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-287 b,,20.34230286,,,,2454970.698789,0,0,2016-07-26,0,,0.96,0.95,5486.3,835.86,2,1,1
3266,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-290 b,0.0,14.58932462,0.1103,2.18,,2454974.93374,0,0,2014-11-21,0,,0.85,0.76,5153.0,694.627,2,1,1
3267,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-292 d,0.0,7.055652,0.068,2.7,,2455014.911,0,0,2013-10-28,0,10.9,0.83,0.88,5447.0,1056.48,5,1,1
3268,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-450 c,,15.41313731,,,,2454969.94071,0,0,2019-04-16,0,,1.19,1.64,6197.21,455.982,3,1,1
3269,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-130 b,0.0,8.45746707,0.0795,1.03,,2454972.06626,0,0,2014-11-18,0,,0.93,1.13,5884.0,316.663,3,2,1
3270,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-133 b,,8.12998341,,,,2454958.97575,0,0,2019-04-16,0,,1.02,1.63,5734.01,653.6,2,1,1
3271,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-133 b,0.0,8.13000457,0.0791,1.87,,2454967.09929,0,0,2014-11-18,0,,1.0,1.5,5588.0,653.6,2,1,1
3272,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-529 c,,12.8345022,,2.0,0.178,2454971.32478,0,0,2016-05-06,0,3.98,1.07,1.14,6087.0,799.008,2,1,1
3273,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-149 d,,,,4.508,0.402,,0,0,2018-09-04,0,,,0.99,5455.0,571.034,3,1,1
3274,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-152 c,,88.25556297,,,,2454986.77805,0,0,2019-04-16,0,,0.84,0.76,5050.0,441.09,2,1,1
3275,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-152 c,,88.2553729,,,,2454986.77974,0,0,2018-09-25,0,,0.84,0.76,5050.0,441.09,2,1,1
3276,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-153 c,,46.90232,0.237,2.53,0.226,2454987.30653,0,0,2014-05-14,0,,,0.89,5404.0,459.368,2,1,1
3277,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-196 c,0.0,47.42766,0.2501,4.28,,2455049.55735,0,0,2014-11-21,0,,0.93,1.5,5313.0,451.312,2,1,1
3278,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-81 c,,12.03994806,,,,2455014.22266,0,0,2019-04-16,0,,0.71,0.58,4500.0,348.291,3,1,1
3279,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-57 b,,5.72931758,,,,2454971.559971,0,0,2018-09-25,0,,0.88,0.84,5170.32,644.14,2,1,1
3280,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-800 b,0.0,14.13176026,0.1107,2.91,,2454975.26113,0,0,2015-08-25,0,,0.91,0.82,5626.0,1019.26,1,1,1
3281,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-799 b,0.0,133.4605235,0.5307,7.54,,2455049.04571,0,0,2014-11-21,0,,1.12,1.01,6063.0,,1,1,1
3282,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-281 c,,36.33750453,,,,2454993.39806,0,0,2018-09-25,0,,0.95,1.32,5461.0,1745.45,2,1,1
3283,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1640 b,,7.5844241,,,,2454970.847,0,0,2018-09-25,0,,,,,1859.78,1,1,1
3284,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-798 b,,13.71938763,,,,2454973.745147,0,0,2016-07-26,0,,1.08,1.22,5933.64,972.274,1,1,1
3285,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-497 b,,3.5732028,,,,2454967.934397,0,0,2018-09-25,0,,,,,1291.98,1,1,1
3286,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-798 b,0.0,13.71938426,0.1174,1.98,,2454973.74483,0,0,2017-05-08,0,,1.15,1.1,6387.0,972.274,1,1,1
3287,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-56 c,0.0,21.4054901,0.1656,11.34,,2454980.0866,0,0,2015-08-25,0,,1.32,4.23,4840.0,912.994,3,1,1
3288,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1611 b,,5.17624997,,,,2454966.7381,0,0,2018-09-25,0,,,,,908.444,1,1,1
3289,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-380 c,,7.63002939,,,,2454970.09105,0,0,2019-04-16,0,,1.16,1.22,6128.0,813.713,2,1,1
3290,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-380 c,0.0,7.63006848,0.0756,1.25,,2454970.08128,0,0,2014-11-21,0,,0.99,1.1,6043.0,813.713,2,1,1
3291,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-381 b,,5.62904396,,,,2454967.74679,0,0,2018-09-25,0,,1.29,1.47,6407.65,267.323,2,1,1
3292,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-384 c,,,,2.404,0.214,,0,0,2018-09-04,0,,,1.65,5541.0,895.678,2,1,1
3293,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-384 c,0.0,45.3486381,0.2395,1.61,,2454975.25049,0,0,2017-05-08,0,,0.89,1.1,5610.0,895.678,2,1,1
3294,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-385 b,,10.04378351,,,,2455186.61859,0,0,2018-09-25,0,,1.05,1.16,5829.0,1432.61,3,1,1
3295,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-387 c,,11.837549,0.098,0.89,0.079,2454975.2121,0,0,2014-05-14,0,,,1.05,5774.0,801.052,2,1,1
3296,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-387 c,,11.8377261,,0.98,0.087,2454975.20963,0,0,2016-05-06,0,5.5,0.95,1.0,5888.0,801.052,2,1,1
3297,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-294 b,0.0,3.70120482,0.0473,1.79,,2455013.27581,0,0,2015-08-25,0,,1.03,0.94,5910.0,1357.01,2,1,1
3298,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-296 d,,,0.123,2.69,0.24,,0,0,2016-02-10,0,5.0,0.63,0.59,3821.0,,5,2,1
3299,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-296 d,0.0,19.85029495,0.1052,1.52,,2454966.64933,0,0,2017-05-08,0,,0.39,0.38,3526.0,,5,2,1
3300,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-297 c,,74.920137,0.336,6.54,0.583,2454958.0377,0,0,2014-05-14,0,,,0.92,5619.0,692.14,2,1,1
3301,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-297 c,0.0,74.92771752,0.3532,7.54,,2454957.992525,0,0,2014-11-21,0,,1.04,1.04,6150.0,692.14,2,1,1
3302,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1669 b,,9.51216177,,,,2455008.969398,0,0,2020-09-08,0,,0.67,0.71,4303.0,543.444,1,1,1
3303,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-933 b,,14.20443864,,,,2454975.73083,0,0,2019-04-16,0,,0.91,0.94,5287.0,1017.2,1,1,1
3304,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-934 b,,55.6738309,,2.09,0.186,2454969.54348,0,0,2016-05-06,0,4.47,0.81,0.77,5001.0,608.738,1,1,1
3305,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1034 b,0.0,12.12401737,0.0965,2.37,,2454967.955,0,0,2017-05-08,0,,0.81,0.87,5094.0,654.549,1,1,1
3306,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-951 b,,71.52533237,,,,2455096.217426,0,0,2016-07-26,0,,0.75,0.72,4689.0,382.509,1,2,1
3307,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-951 b,0.0,71.52543938,0.3091,5.76,,2455024.69147,0,0,2017-05-08,0,,0.77,0.78,4855.0,382.509,1,2,1
3308,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-323 c,0.0,3.553801,0.048,2.04,,2454967.643,0,0,2013-10-28,0,3.96,1.16,1.4,6255.0,454.883,2,1,1
3309,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1024 b,,66.41641966,,,,2455021.13202,0,0,2019-04-16,0,,0.9,0.81,5242.74,1087.4,1,1,1
3310,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1024 b,,66.4159789,,,,2455021.13988,0,0,2018-09-25,0,,0.9,0.81,5242.74,1087.4,1,1,1
3311,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-317 b,,5.524242,0.061,2.09,0.186,2454968.61931,0,0,2014-05-14,0,,,0.94,5497.0,940.584,2,1,1
3312,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-995 b,,28.26737506,,,,2454973.921792,0,0,2016-07-26,0,,0.88,0.77,5182.0,609.638,1,1,1
3313,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-995 b,0.0,28.26681,0.167,2.9,,2454973.9287,0,0,2013-10-28,0,13.7,0.78,0.82,5257.0,609.638,1,1,1
3314,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-280 b,,2.139542,0.032,1.45,0.129,2454966.6526,0,0,2014-05-14,0,,,0.89,5744.0,780.361,2,1,1
3315,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-280 b,,2.13953869,,,,2454966.65549,0,0,2019-04-16,0,,0.95,1.04,5451.96,780.361,2,1,1
3316,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-224 d,0.0,11.34933733,0.0904,2.56,,2454967.31845,0,0,2014-11-21,0,,0.77,0.7,5195.0,782.088,4,1,1
3317,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-225 b,0.0,6.73893995,0.0539,1.36,,2454968.28194,0,0,2015-08-25,0,,0.46,0.44,3682.0,561.101,2,1,1
3318,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-226 b,0.0,3.94104632,0.0469,1.59,,2454969.08838,0,0,2015-08-25,0,,0.88,0.81,5559.0,980.138,3,1,1
3319,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-232 c,,11.3793779,,,,2454966.851168,0,0,2016-07-26,0,,0.98,1.14,5570.0,1349.13,2,1,1
3320,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-494 b,,8.02511852,,,,2454965.469133,0,0,2018-09-25,0,,,,,750.177,1,1,1
3321,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-232 c,0.0,11.37936986,0.0993,3.95,,2454966.84992,0,0,2017-05-08,0,,1.01,1.01,5714.0,1349.13,2,1,1
3322,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-235 d,,20.06055885,,,,2454980.460792,0,0,2016-07-26,0,,0.64,0.64,4074.0,428.018,4,1,1
3323,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-387 c,0.0,11.8377261,0.1032,1.06,,2454975.20963,0,0,2014-11-18,0,,1.04,1.06,6303.0,801.052,2,1,1
3324,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-388 c,,13.297004,0.093,0.86,0.077,2454973.94788,0,0,2014-05-14,0,,,0.59,4498.0,,2,1,1
3325,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-388 c,0.0,13.29724,0.094,1.06,,2454973.9429,0,0,2013-10-28,0,13.9,0.64,0.61,4530.0,,2,1,1
3326,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-375 c,0.0,19.9865916,0.1404,4.22,,2454968.52265,0,0,2017-05-08,0,,0.92,1.24,5500.0,1238.81,2,1,1
3327,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-375 c,,19.9865916,,,,2454968.52265,0,0,2018-09-25,0,,0.96,0.91,5499.0,1238.81,2,1,1
3328,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1154 b,0.0,5.185444,0.06,1.52,,2454965.3337,0,0,2013-10-28,0,0.3,1.08,0.99,6158.0,1460.1,2,1,1
3329,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1155 b,0.0,33.4698571,0.2006,2.45,,2454973.14977,0,0,2017-05-08,0,,0.96,1.09,5912.0,1128.72,1,1,1
3330,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1156 b,0.0,11.89534,0.104,1.48,,2454965.8841,0,0,2013-10-28,0,0.3,1.06,0.95,6056.0,691.331,1,1,1
3331,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1157 b,,4.4574239,,,,2454965.16245,0,0,2019-04-16,0,,0.71,0.75,4533.0,342.144,1,1,1
3332,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-934 b,,55.67363731,,,,2454969.548652,0,0,2016-07-26,0,,0.79,0.81,4859.0,608.738,1,1,1
3333,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-934 b,0.0,55.6738309,0.2709,2.53,,2454969.54348,0,0,2015-08-25,0,,0.85,0.94,5123.0,608.738,1,1,1
3334,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-316 c,0.0,6.8277839,0.0582,1.32,,2454964.78863,0,0,2014-11-18,0,,0.56,0.55,4132.0,384.938,2,1,1
3335,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-935 b,,4.88082858,,,,2454969.198729,0,0,2016-07-26,0,,0.77,0.7,4784.03,471.782,1,1,1
3336,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-936 b,,10.56136226,,,,2454966.76408,0,0,2019-04-16,0,,,,5172.88,823.399,1,1,1
3337,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-936 b,0.0,10.56134221,0.0954,1.92,,2454966.76417,0,0,2015-08-25,0,,1.03,1.17,5610.0,823.399,1,1,1
3338,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-937 b,0.0,67.66919,0.332,3.8,,2455031.1923,0,0,2013-10-28,0,3.7,1.06,1.13,6148.0,1571.46,2,1,1
3339,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-939 b,,14.87795976,,,,2454975.96151,0,0,2019-04-16,0,,1.0,1.64,5640.59,2093.62,1,1,1
3340,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1053 b,0.0,2.41435165,0.0286,0.78,,2454965.428855,0,0,2015-08-25,0,,0.53,0.54,4182.0,151.129,1,1,1
3341,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-954 b,,16.78175811,,,,2454972.792367,0,0,2016-07-26,0,,0.81,0.7,4950.3,215.814,1,1,1
3342,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-339 b,0.0,4.97761996,0.0547,1.46,,2454967.67235,0,0,2014-11-21,0,,0.88,0.81,5627.0,616.637,3,1,1
3343,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-447 b,0.0,7.7942995,0.074,6.2,,2454970.25978,0,0,2013-10-28,1,9.7,0.88,0.94,5600.0,268.041,1,1,1
3344,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-447 b,0.0,7.79430132,0.0704,6.06,,2454970.260541,0,0,2014-11-18,1,,0.76,0.87,5555.0,268.041,1,1,1
3345,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-447 b,0.0,7.79430132,0.0704,6.06,,2454970.260541,0,0,2015-08-25,1,,0.76,0.87,5555.0,268.041,1,1,1
3346,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-238 d,,13.233549,0.115,3.07,0.274,2454973.32179,0,0,2014-05-14,0,,,1.43,5751.0,1798.75,5,1,1
3347,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-238 d,,13.23417332,,,,2454973.31175,0,0,2019-04-16,0,,1.0,1.73,5630.0,1798.75,5,1,1
3348,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-240 b,,4.14449219,,,,2454968.93282,0,0,2019-04-16,0,,0.76,0.81,4749.0,746.927,2,1,1
3349,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-240 b,0.0,4.144538,0.046,1.28,,2454968.9263,0,0,2013-10-28,0,0.9,0.75,0.66,4921.0,746.927,2,1,1
3350,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-241 c,,36.065978,0.189,2.57,0.229,2455031.58185,0,0,2014-05-14,0,,,0.67,4699.0,,2,1,1
3351,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-333 b,,,,1.55,0.138,,0,0,2018-09-04,0,,,0.69,4211.0,324.413,2,2,1
3352,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-333 b,0.0,12.55096,0.089,1.44,,2454970.2651,0,0,2013-10-28,0,14.0,0.6,0.57,4347.0,324.413,2,2,1
3353,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1675 b,,63.0382,,3.125,0.279,,0,0,2020-09-08,0,,1.06,1.13,5853.19,651.117,1,1,1
3354,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1675 b,,63.0380366,,,,2455002.12161,0,0,2018-09-25,0,,1.06,1.13,5853.19,651.117,1,1,1
3355,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-996 b,,3.77057431,,,,2454966.39135,0,0,2019-04-16,0,,1.05,1.3,5830.38,1216.58,1,1,1
3356,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1157 b,0.0,4.45743267,0.0448,0.79,,2454965.16006,0,0,2017-05-08,0,,0.6,0.61,4487.0,342.144,1,1,1
3357,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1158 b,0.0,13.5396293,0.1174,1.55,,2454976.15164,0,0,2015-08-25,0,,1.18,1.34,6398.0,1484.25,1,1,1
